"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"1",77.6088824103386,43.961734460645,5.45035687382859,8.06584513240583,7.27309597197554e-16,1.99661030622672e-11,"NUDT4P1"
"2",277.906995599821,22.9106570888266,5.2089054365624,4.39836302805803,1.09070428236008e-05,0.0598840279186979,"RNVU1-18"
"3",19.1535718231919,20.8428181213346,4.50521821383775,4.62637260439817,3.72125582134359e-06,0.025538978701881,"LOC102723859"
"4",71.8148536812433,20.7224214294641,3.9284741016914,5.27492886373924,1.32807593281598e-07,0.00182291702538322,"LOC101929601"
"5",215.129577686328,9.89549346709787,3.19258015360312,3.09952859160949,0.00193828868975825,1,"SLX1A"
"6",36.0606284121946,8.56251536797168,5.52033460138221,1.55108629933913,0.120881004040959,1,"LOC100288562"
"7",39.8259741732401,7.90849539487536,2.84343933454101,2.78131321417904,0.00541394753991713,1,"NPIPA8"
"8",198.865387138756,7.80912710279115,3.12773456174746,2.49673587979544,0.0125342275666175,1,"HLA-DQA2"
"9",21.9213186456319,7.04542511329273,2.01013576910496,3.50494987531603,0.000456693257935771,0.783571457303299,"C4A"
"10",4.20661503816273,6.84189788260071,7.98096895647221,0.857276593846695,0.391292040928536,1,"LOC102724862"
"11",6.89464638680568,6.62347016803724,3.26297216567938,2.02988865112129,0.0423678589334953,1,"TRNAK26"
"12",5.64929107936159,6.46952773378117,4.72888633452066,1.36808696088842,0.171284857641981,1,"C1QTNF3-AMACR"
"13",11.0589365568255,6.23852693837707,3.09263519491535,2.01722044314632,0.0436725136027815,1,"SNORA59B"
"14",6.20400541152678,6.18929520921189,4.77075187611269,1.29734167064984,0.194513652543195,1,"TRNAE19"
"15",1.10873303395893,6.13717740689323,6.64649577401127,0.923370391792086,0.355814215970148,1,"TRNAH4"
"16",8.25609057463548,6.07087348386261,1.89039360048267,3.21143357780758,0.00132074498760888,1,"TRNAG11"
"17",5.75931853444427,6.04133657464539,2.27899824926008,2.65087372340317,0.00802838515587774,1,"AMY1A"
"18",14.9644546187344,6.02491159027501,3.65474675871403,1.64851684344744,0.0992466572248335,1,"MRPS24"
"19",0.819793021143214,5.96693403364635,5.25754162894071,1.13492853785517,0.256405261646696,1,"GNRH2"
"20",9.05623165452433,5.96667734463633,4.6145778040704,1.29300612059749,0.196008942227063,1,"TCEB3C"
"21",23.8809306779375,5.92968108258968,3.7447415246675,1.58346872368345,0.11331466987395,1,"POC1B-GALNT4"
"22",4.37061925265523,5.92819687697843,7.43878100826991,0.796931227090552,0.425490973841904,1,"RPL17-C18orf32"
"23",4.40801781753264,5.81720781798649,2.88295117936675,2.01779615958126,0.043612495030297,1,"TRNAG19"
"24",5.03884127189775,5.70542325992876,11.0851721429217,0.514689640031608,0.606769914027553,1,"TRNAD18"
"25",1.34228832798891,5.41309615100457,2.766903222083,1.95637350370695,0.0504211710997976,1,"LOC102467147"
"26",1.94214325446866,5.41216535901564,6.14583104140858,0.880623844448417,0.37852144835371,1,"GPRASP2"
