"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"1",746.625285634089,24.9357304615639,5.52995530272573,4.50921012856523,6.50694353847636e-06,0.0163129399403865,"RPS4Y1"
"2",351.778838426637,23.9833737949898,5.66210367017612,4.23577087104867,2.27768946258618e-05,0.0344927682728773,"DDX3Y"
"3",157.75485349199,22.8214760415384,5.40053487529778,4.2257806992275,2.38113800422555e-05,0.0344927682728773,"KDM5D"
"4",59.6223784747076,22.7533219719805,4.43263999715178,5.13313104303549,2.84961352343561e-07,0.0017694850646086,"SIK1"
"5",147.872045097278,22.7289835280342,5.37460659150233,4.22895762528378,2.3477655688748e-05,0.0344927682728773,"UTY"
"6",124.81023019802,22.7074548439579,4.9969576197634,4.54425603974465,5.51296147000927e-06,0.0163129399403865,"EIF1AY"
"7",82.2414909566118,22.3708543704602,8.23054112718345,2.71802959547517,0.00656719636836583,1,"SULT1A3"
"8",99.4945655548817,22.3429132687709,5.41756673463213,4.12416022971023,3.72089811917114e-05,0.049754132311963,"TXLNG2P"
"9",79.0662950036538,21.8303772908301,4.84345321904246,4.50719276176799,6.56909506890098e-06,0.0163129399403865,"ZFY"
"10",66.294582830789,21.3921925426101,4.11013870390587,5.20473737839579,1.94271148315697e-07,0.0017694850646086,"BOLA2"
"11",58.6298089465967,21.0511586225029,4.11147823731121,5.12009486793969,3.05381993546902e-07,0.0017694850646086,"TMEM189-UBE2V1"
"12",35.0759333986169,20.5240596242649,4.83941842068675,4.24101779183466,2.22508496062813e-05,0.0344927682728773,"USP9Y"
"13",14.093737894961,20.2616462605045,5.56680836476361,3.6397240452456,0.000272930376683057,0.279079337522445,"UBE2F-SCLY"
"14",4.54078089733651,20.0547092878022,9.62415996920874,2.08378802430182,NA,NA,"LOC101929627"
"15",45.4850495273807,19.7663403684617,5.65086099511924,3.49793427683573,0.000468876662405437,0.407524151129686,"SLX1A-SULT1A3"
"16",37.0381773232556,9.32874930440514,3.67085647062776,2.54130047825319,0.0110440960364621,1,"TNFAIP8L2-SCNM1"
"17",61.0332851597867,8.64084864746362,3.10009411174756,2.78728591326303,0.00531515610936809,1,"GSTM1"
"18",30.2494861982536,7.84223180394861,3.22514707601968,2.43158889163812,0.0150327590740918,1,"TBC1D3C"
"19",22.6669181810123,7.57186134639365,1.81228091106574,4.17808370664837,NA,NA,"MTRNR2L1"
"20",5.80689268164792,6.72343743344781,2.03725432901354,3.30024451915308,0.000966006222361081,0.645849467819333,"ALAS2"
"21",21.0562344322114,6.50603136858422,2.41687907050319,2.69191431544387,0.00710431950060688,1,"LOC100996746"
"22",13.2542443283934,6.43798376131452,2.92336895486414,2.20224811192665,0.0276477872363107,1,"CTSG"
"23",10.506080888084,6.42997219032187,3.65061886996401,1.76133757572596,0.0781812837735556,1,"FAM225B"
"24",14.8805780739044,6.42537410916941,2.94303544753628,2.18324727095907,0.0290176053288879,1,"NDUFC2-KCTD14"
"25",5.39451035903596,6.25177015922795,7.05312681213979,0.886382781104608,0.375411294667805,1,"RAD51L3-RFFL"
"26",9.26095032102768,6.21758054596036,4.97803626076876,1.2490026629497,0.211664099864793,1,"TRNAD17"
"27",3.95192663105311,6.10045919232193,1.89412935800994,3.22071941207403,0.00127869271102251,0.762702167583144,"LOC101927775"
"28",9.62045957761838,6.07857633046492,4.28961907028297,1.41704338564122,0.156470243211911,1,"SYNJ2BP-COX16"
"29",6.25806695856685,6.07297148132741,5.00237583955624,1.21401743413708,0.224741066747472,1,"C4B"
"30",15.6143283628731,6.05573482586768,4.37528921925409,1.38407646269841,0.166335043159303,1,"ZNF625-ZNF20"
"31",15.3637469038318,6.03298921839434,4.07695522950841,1.47977813803999,0.138932464824094,1,"TTTY15"
"32",5.42736278144528,5.95625615972527,2.01012978142388,2.96312019988388,0.0030453762276072,1,"TROAP"
"33",8.21394712705362,5.93587924631293,3.40453296299547,1.74352233061955,0.0812424171177608,1,"HIST2H3A"
"34",16.4444077727723,5.91367396700621,4.45699621028597,1.326829480662,0.184565096024483,1,"SNORD3B-1"
"35",7.92726744634942,5.82530708461164,9.62492775320797,0.605231253052271,0.545025352618475,1,"TRNAD14"
"36",4.71429091794114,5.79062284483027,2.27695483370129,2.54314348230499,0.0109860105820509,1,"LOC102723917"
"37",5.93091008380495,5.78789759987605,3.37861418885887,1.71309811548235,0.0866944906827062,1,"LOC101929479"
"38",4.66886268364103,5.59003306095069,1.90933926100848,2.92773168975645,0.00341444558323632,1,"LOC101927153"
"39",10.5857033487507,5.56051030534721,5.78027233185394,0.961980679474968,0.33605930915607,1,"NPIPA7"
"40",3.71151052452294,5.54691099138048,2.67145688872338,2.07636178401187,0.0378605029769271,1,"SEPT5"
"41",122.602892750401,5.54426009701923,2.16599556245292,2.55968211252499,0.0104767947506614,1,"NEBL"
"42",13.1480288181843,5.53803918698428,3.44985761513536,1.60529500194082,0.108428898589445,1,"LOC100499484-C9ORF174"
"43",12.7102458157916,5.43525602242464,3.89890711742216,1.39404603873156,0.163303702521565,1,"ATP6V1G2-DDX39B"
"44",11.6159337830473,5.43182900822573,3.60127150466634,1.50830866297847,0.131475547075721,1,"PGA3"
"45",5.50949153412884,5.40846417935597,1.860504804208,2.90698748378578,0.00364927798843729,1,"MYRIP"
"46",0.601148603702561,5.40636909859795,9.62573973087769,0.561657519292285,NA,NA,"PALM2-AKAP2"
"47",6.02988545763437,5.36981464236331,3.94728870597632,1.3603805149173,0.17370954126274,1,"NPIPA3"
