"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"1",5.44432707815727,7.90352761583476,8.53606915052333,0.925897796335239,0.354499096637601,NA,"TRNAD8"
"2",1.10873303395893,6.3546505280832,5.06966657961332,1.25346517927573,0.210036463695169,NA,"TRNAH4"
"3",0.819793021143214,6.1843748298575,3.97296327316454,1.55661515212838,0.119561884167383,NA,"GNRH2"
"4",4.37061925265523,6.14560589626794,5.69225555231821,1.07964335750265,0.280301026163548,NA,"RPL17-C18orf32"
"5",1.25424585970363,5.81155790568784,2.1311142042492,2.72700444401349,0.00639121783060196,NA,"INSC"
"6",1.10110818187607,5.59604946689806,2.20253394538831,2.54073244982904,0.011062053356717,NA,"USP17L1P"
"7",2.01566635357019,5.11664097750914,3.02811219954842,1.68971314149858,0.0910828478775367,NA,"PRAMEF15"
"8",2.11502738017963,5.06007493474808,3.87736368088792,1.30502974474381,0.191882719531621,NA,"DDX11L9"
"9",1.02037410570304,5.0592333354464,8.16610118100902,0.619540858397896,0.53556011405897,NA,"ANKRD20A2"
"10",1.25112340108788,5.03563039624897,1.53115718674689,3.28877429426284,0.00100624681951131,NA,"LOC102724412"
"11",1.03493018871513,4.98896182266415,2.05556366252604,2.42705293619236,0.0152220346110731,NA,"C2orf66"
"12",0.8794564575977,4.92149430961871,8.54582932524846,0.575894289753513,0.564686635523902,NA,"CT47A2"
"13",1.33586239732815,4.87760801686389,2.01571302797816,2.41979287188331,0.0155293498412428,NA,"LOC102724636"
"14",0.844822947843297,4.76445569319121,2.11430840567993,2.2534345890088,0.0242317606825052,NA,"C7orf69"
"15",0.881953664914551,4.76429149865317,2.46019573875133,1.93654977269056,0.0528004027761148,NA,"RGPD4-AS1"
"16",3.81999281944509,4.72491670729649,1.27893263512853,3.69442187767899,0.000220387636544538,NA,"AURKC"
"17",0.810258835136434,4.67131456870614,2.38215494835147,1.96096167965012,0.0498834932471184,NA,"LOC102724788"
"18",0.377275448136235,4.660261963783,8.54804559967056,0.545184499713316,0.585626631011435,NA,"GAGE12I"
"19",0.158730023618052,4.66015076566222,8.54804689920531,0.545171408230745,0.585635634039568,NA,"USP17L21"
"20",0.39475480207773,4.59751986175401,3.75448722873127,1.22454001882638,0.220748579304024,NA,"HGFAC"
"21",0.488221581090855,4.59715087555583,3.53320978013858,1.3011259341005,0.193215352055141,NA,"AP000475.2"
"22",1.28208696899825,4.57640311933447,1.50840881674163,3.03392758550705,0.00241392364724759,NA,"FAM69C"
"23",0.146021468112234,4.53966834409082,8.54921237626586,0.53100427785532,0.595415814751723,NA,"TRNAL38"
"24",0.773372215948624,4.53518719731719,2.4775020808153,1.83054828992303,0.0671679927848562,NA,"CLEC3A"
"25",0.993938305076777,4.43141508185823,2.34386682935364,1.89064285835739,0.058672035017913,NA,"LOC101927959"
"26",0.702248543319976,4.40156934634828,2.73652262964596,1.60845347985218,0.107735896919551,NA,"RP11-299L17.3"
"27",0.440290195977549,4.39753169766534,2.8445383095979,1.54595622172758,0.12211514101719,NA,"OR4D10"
"28",0.932036006039013,4.36835010503818,1.77544676782072,2.46042302377791,0.0138773337650831,NA,"ACMSD"
"29",1.39116414620887,4.34333430651676,1.57295945898861,2.76125000024442,0.00575805812439122,NA,"DKFZp686K1684"
"30",1.66170430640769,4.32735061812831,1.44693115738792,2.99070940316213,0.00278330223142996,NA,"COL1A2"
"31",1.29824054052359,4.31684431472719,3.06687024014318,1.40757318592183,0.159257492005099,NA,"POTEB"
"32",1.3921020253478,4.29753953672313,1.85064047688181,2.32219039322222,0.0202226860456415,NA,"ENPP7"
"33",1.45290647896559,4.26995388948754,3.36449002246182,1.26912365944934,0.204396963116125,NA,"DUX2"
"34",1.36417011095028,4.24097247433256,2.04759009402408,2.07120189080319,0.0383399329856872,NA,"CLDND2"
"35",1.83433650041629,4.23528498426247,1.77051587219522,2.39211918445624,0.0167514016840988,NA,"CRNDE"
"36",0.99333857711083,4.18633832476004,2.3059057337338,1.8154854569798,0.0694493388912322,NA,"GFRA4"
"37",0.236180680618385,4.18433405291656,8.55327358434784,0.489208489784979,0.624694099614308,NA,"KRTAP13-4"
"38",0.600851206051273,4.183082229193,4.94428877161444,0.84604326778169,0.397528607399699,NA,"MT1L"
"39",0.313865758448393,4.1824813513073,4.32613365588439,0.966794298095322,0.333646875439761,NA,"LOC101928349"
"40",1.34228832798891,4.18219096899881,1.94846624502744,2.14640155028187,0.0318409557548109,NA,"LOC102467147"
"41",0.660420868061876,4.17909610325885,2.92602367542292,1.42825095311466,0.153219639490933,NA,"SPATA8-AS1"
"42",0.618864665319549,4.17891802455939,2.88431873887797,1.44884057653941,0.147382109214262,NA,"BPIFB3"
"43",0.607864125777815,4.17568327034749,2.37228253739932,1.76019643719386,0.0783745058709862,NA,"NTN3"
"44",4.20661503816273,4.16836866215647,6.09420861316779,0.683988508885281,0.493982422013025,NA,"LOC102724862"
"45",2.54648554187804,4.16670325698297,1.75966177529651,2.36790007913927,0.0178893666106417,NA,"CT47B1"
"46",9.54097364128027,4.16439887136209,1.21820047550464,3.41848403041954,0.00062971012966055,0.470758035878866,"MTRNR2L8"
"47",0.954342237883888,4.15535096965085,2.33156749706286,1.78221345720656,0.0747144291081673,NA,"ASCL5"
"48",0.281113206513213,4.14627992922154,6.92561542415782,0.598687578689189,0.54938124185713,NA,"LOC102723714"
"49",0.34402614351033,4.14585344384425,8.55377632036588,0.484681068170242,0.627902597837403,NA,"CT45A1"
"50",0.399762623384392,4.14581871292863,8.55377689942897,0.484676975057111,0.627905501745959,NA,"TNFRSF6B"
"51",0.219478628609276,4.14406301806184,8.55379977526256,0.484470425651814,0.628052048196257,NA,"LOC102724736"
"52",1.59110726367134,4.13737889283328,1.39692914300455,2.96176718307594,0.00305878977208939,NA,"LOC100996570"
"53",1.34073930133916,4.1290325336329,1.60160138405506,2.57806503836722,0.00993552956852342,NA,"SRMS"
"54",0.21331661507404,4.11759593374795,5.55828822888019,0.74080288106569,0.458812968052263,NA,"OR4F5"
"55",0.375315526242231,4.11610229609713,3.86074831834572,1.0661410578198,0.286359881950889,NA,"LINC01082"
"56",0.451463821421248,4.11504139223724,3.32524105250122,1.23751671751494,0.215895311836445,NA,"TRNAR25"
"57",0.909426106974789,4.10843769804489,2.51937840702589,1.6307346631961,0.102946319107559,NA,"LOC101928216"
"58",0.899463829130893,4.1068297631843,1.97374256266963,2.08073222965285,0.0374584223148852,NA,"LOC101928796"
"59",2.20519550661073,4.08772029674053,1.32029312315313,3.09607027792299,0.00196103876920514,NA,"LINC00908"
"60",0.269999101916452,4.05981901979402,6.76524898211822,0.60009898091332,0.548440271707952,NA,"IL37"
"61",0.519266548533602,4.05931201556953,2.65547704461251,1.52865641365839,0.12634964288127,NA,"TOMM20L"
"62",1.54522275257362,4.04747207377513,1.92210316568632,2.10575173384614,0.0352259234271433,NA,"SPANXB1"
"63",0.340963188062175,4.0463073258825,3.01989733552524,1.33988241198893,0.180283576992078,NA,"LOC102723951"
"64",1.11464421622001,4.04472391222959,2.4005575149277,1.68491022901045,0.0920058927436179,NA,"LOC102723809"
"65",2.25888228362973,4.04406191957578,1.89829404837295,2.13036643245128,0.0331413728517568,NA,"SNORD103A"
"66",0.360351046366928,4.02231713388332,6.98455310801292,0.575887543795576,0.564691195543743,NA,"C18orf56"
"67",0.616932213771989,4.0190958470269,3.09659618480261,1.29790764025084,0.194319074340718,NA,"LRRC52"
"68",0.27657505370475,3.99338502401492,8.5489052520003,0.467122386586345,0.640412318415686,NA,"SYCN"
"69",0.761127140801328,3.95800043818179,2.44046871736585,1.62181977995354,0.104841941924301,NA,"LOC101927613"
"70",1.79385944478516,3.95072031518452,1.33053995469297,2.96926093895179,0.00298516986510474,NA,"SHC2"
"71",0.95960507539282,3.94311003705416,1.80338324649574,2.18650696945103,0.0287785353552393,NA,"CATSPERB"
"72",0.159206496681579,3.92390448188404,7.37511317193316,0.532046680560362,0.594693664972252,NA,"LOC732265"
"73",0.124043127865499,3.92121352594339,8.55699366270709,0.458246631995621,0.646775261033342,NA,"LOC102724439"
"74",0.172856697622059,3.92070061296709,6.55697341074921,0.597943649815579,0.549877533267792,NA,"LOC101927885"
"75",0.472937962731445,3.91990586395713,5.24044016938898,0.748010803911951,0.454453640889641,NA,"GH2"
"76",0.31106026008886,3.91723879293091,3.54254855812975,1.10576855296487,0.268826709505213,NA,"PVRL3-AS1"
"77",0.59219989011698,3.91616158418519,3.21753340060278,1.21713160256597,0.223554148434626,NA,"CECR5-AS1"
"78",0.513323592522703,3.91536944760214,3.02966731023727,1.2923430352805,0.196238374652262,NA,"TRNAI2"
"79",0.758331531078397,3.91493613073717,2.94274491320003,1.33036883801116,0.183396776567696,NA,"OR10H1"
"80",0.825811691844589,3.91350981964016,2.70037494730351,1.44924682535217,0.147268665064583,NA,"WISP3"
"81",0.320416379884762,3.89557924225306,6.94267385471394,0.561106473352199,0.574724955470223,NA,"LCE2B"
"82",0.590608337057083,3.8952818106072,6.16725065376603,0.631607507022363,0.527643379951198,NA,"LOC101926901"
"83",1.15542160503871,3.89481601136205,1.95329489414507,1.99397235053274,0.0461550762331543,NA,"LOR"
"84",0.924335484110947,3.89452693305531,1.9279441164032,2.02004140053655,0.0433790933550528,NA,"MMP21"
"85",0.678237569795163,3.89086452391386,2.99479943479876,1.29920704495368,0.193872884449127,NA,"IFNA4"
"86",0.504932331407301,3.89038243577284,2.88524927932327,1.34836960662384,0.177539534437333,NA,"RP3-417L20.4"
"87",0.440046961358419,3.88818573412348,2.50469097487433,1.55236145821085,0.120575760088857,NA,"OR2T1"
"88",0.635240869648212,3.88764324387188,2.43267014373055,1.59809715833898,0.110021355963619,NA,"TRIM48"
"89",2.16147712966752,3.87483064224264,1.77410241706789,2.1841076394263,0.0289543394657235,NA,"PIP5KL1"
"90",0.528708036305605,3.86924726659174,3.18599740690648,1.21445399114391,0.224574408809738,NA,"CXorf51A"
"91",0.818580998855862,3.867497801461,2.68903873964432,1.43824547576899,0.150364416283539,NA,"LOC100506098"
"92",0.337244095877636,3.8601673872132,3.94210573469306,0.979214573886551,0.327473969101899,NA,"LOC101928974"
"93",1.78811687204595,3.83424738769687,1.64213286616502,2.33491909619423,0.0195476475637212,NA,"FAM86HP"
