"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"1",568.365215441768,24.5429583217424,5.41223629039283,4.5347167057928,5.76808527785837e-06,0.0263909128412947,"RNU1-3"
"2",28.9986374396295,21.1119690924723,4.0954214945075,5.15501740682521,2.53607369822769e-07,0.00696202951637465,"ARPC4-TTLL3"
"3",19.1535718231919,20.6066583349123,4.50521821383775,4.57395343728724,4.78606247271304e-06,0.0262773974001837,"LOC102723859"
"4",90.8445691850588,9.71537842793563,3.51364447295163,2.76504310630331,0.00569152741140024,0.778060971378166,"C21orf33"
"5",48.9931641103748,8.24575401037582,2.86014845198967,2.88298112800391,0.00393931040694836,0.748351197200663,"PWP2"
"6",30.5117895529872,7.8348758312513,3.29801083087331,2.37563678017898,0.0175186981246584,0.907402454562494,"SENP3-EIF4A1"
"7",82.1810489520172,7.7704486228493,2.26662867814935,3.42819655365592,0.000607605373662936,0.677949041698574,"RPS10-NUDT3"
"8",39.8259741732401,7.75227176498197,2.84343933454101,2.72637143012349,0.00640348942958555,0.793302900845629,"NPIPA8"
"9",21.1141240790128,7.22586614524034,3.58534210769147,2.01539098033045,0.0438636987609126,0.98986544754755,"BIVM-ERCC5"
"10",2.11502738017963,6.66420692113396,5.16030887696924,1.29143566403102,0.196552650566126,1,"DDX11L9"
"11",17.7877212762241,6.60135850345119,2.25153317354933,2.93193925854744,0.00336852623472734,0.748351197200663,"LOC613037"
"12",6.89464638680568,6.46724673593184,3.26297216567938,1.98201100332871,0.0474780091476931,0.996896421276272,"TRNAK26"
"13",6.82943933625296,6.41614549005545,4.68858239685082,1.36846171123387,0.171167599085404,1,"TRNAE21"
"14",5.64929107936159,6.31330521635911,4.72888633452066,1.33505116633324,0.181859600712889,1,"C1QTNF3-AMACR"
"15",3.16743760632309,6.18108780090198,2.65431303025324,2.32869587364089,0.0198751828787429,0.924768678622457,"LOC102723518"
"16",20.0781995469978,6.03268861490579,4.03369100821735,1.49557529384778,0.134764365360652,1,"SNORD62B"
"17",1.10873303395893,5.98095659229188,6.64649577401127,0.899866154384428,0.368191483671755,1,"TRNAH4"
"18",13.8658738205013,5.92367299761402,2.7768370337686,2.13324474053656,0.0329046546830993,0.982956995927209,"LOC102724770"
"19",8.06172299492376,5.81546929552475,1.877936954847,3.09673297632005,0.00195666039588824,0.719753618406083,"LOC102724163"
"20",4.68902332999684,5.8107615276433,5.45237024061214,1.06573128221588,0.286545132344956,1,"UTS2"
"21",0.819793021143214,5.81071192678952,5.25754162894071,1.10521463012367,0.269066598962341,1,"GNRH2"
"22",23.8809306779375,5.77345791176746,3.7447415246675,1.54175071196138,0.123134183473448,1,"POC1B-GALNT4"
"23",4.37061925265523,5.77197693325519,7.43878100826991,0.775930482002133,0.43779003350442,1,"RPL17-C18orf32"
"24",4.03719059238379,5.6597429390286,1.9897945395778,2.84438560185691,0.00444971612604346,0.770649660305514,"PGLYRP2"
"25",6.50765785406917,5.62390752906318,2.07035490601679,2.71639780827875,0.00659965658829311,0.798566369081861,"PADI6"
"26",6.0185945751121,5.60612857375608,2.98991051607924,1.87501550417889,0.0607905906120742,1,"BLOC1S1-RDH5"
"27",12.3744132923205,5.5530867924453,2.92545315871012,1.8981971308998,0.0576701186361415,1,"LOC613038"
"28",5.03884127189775,5.54920859173368,11.0851721429217,0.500597421509334,0.616654477501188,1,"TRNAD18"
"29",4.44373836240933,5.47350626805286,5.37505361564552,1.01831658983285,0.308527526879456,1,"ULK4P1"
"30",8.96416173294462,5.42562810465673,4.05833953820468,1.33690837190446,0.181252547747835,1,"SNORA59A"
"31",6.37233568008911,5.29167345399984,1.74647269525872,3.02992051829127,0.00244618104114861,0.719753618406083,"ETV5"
"32",1.94214325446866,5.25594404050614,6.14583104140858,0.855204772974286,0.392437794331851,1,"GPRASP2"
"33",1.03493018871513,5.19238361796642,2.88935630644122,1.79707279659178,0.072324063724322,1,"C2orf66"
"34",1.39116414620887,5.12384147177758,2.32935412655748,2.19968334284579,0.0278293694212933,0.981085485632911,"DKFZp686K1684"
"35",4.08322417839076,5.11926510398216,3.68759186637555,1.38824069731279,0.165063763496932,1,"IPO11-LRRC70"
"36",3.59955113029591,5.11087940927319,2.55658257323999,1.99910594039453,0.0455968925339457,0.995012634214529,"SERTAD4"
"37",2.25888228362973,5.10086105396814,2.70567988589108,1.88524188710086,0.0593971879993335,1,"SNORD103A"
"38",8.58235596384509,5.0858597686832,1.82892345339067,2.78079422036742,0.00542260975777261,0.776349119979023,"CAMP"
"39",1.33586239732815,5.08103789860337,2.84102943919029,1.78844957694331,0.0737035038276913,1,"LOC102724636"
"40",8.60876768714323,5.05278667296337,5.99578985883957,0.842722442234039,0.399383692782576,1,"LOC102724441"
"41",0.971334282709826,5.02811832919687,2.83981316697659,1.77058068033048,0.0766304569960478,1,"LRRC72"
"42",1.96829742214455,4.99437011898517,2.12169967314597,2.35394772511781,0.0185752231167867,0.91677291030456,"NFE4"
"43",4.61279878616768,4.95517232157527,2.03212167102501,2.43842304928319,0.0147514990196315,0.894390354450508,"GRIN3B"
"44",6.13818246354376,4.92450810307372,4.14695541706198,1.18749964921557,0.235030594869468,1,"PAM16"
"45",4.50160090921583,4.89905140239285,2.35576706465895,2.0795992421696,0.0375623065644543,0.988700091421214,"LOC101928617"
"46",3.26110394851892,4.869100534304,4.22957730781158,1.15120263325399,0.249648882154597,1,"DDX11L10"
"47",2.55130966989464,4.82628757116815,2.07379360788059,2.32727478415781,0.0199506449582184,0.924782970395415,"HSFX1"
